dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,309,piggymetrics::::statistics-service/pom.xml::::project::::build::::plugins::::plugin_spring-boot-maven-plugin::::groupId::::org.springframework.boot <-> piggymetrics::::statistics-service/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-security::::groupId::::org.springframework.boot,piggymetrics,project.build.plugins.plugin_spring-boot-maven-plugin.groupId,org.springframework.boot,ConfigType.NAME,statistics-service/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-security.groupId,org.springframework.boot,ConfigType.NAME,statistics-service/pom.xml,maven,correct,FALSE,False,Others,Others,dependency and plugin do not depend on each other
value-equality,489,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::spring.datasource.timeBetweenEvictionRunsMillis::::60000 <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::ribbon.ReadTimeout::::60000,Spring-Cloud-Platform,spring.datasource.timeBetweenEvictionRunsMillis,60000,ConfigType.TIME,ace-modules/ace-admin/src/main/resources/application.yml,spring,ribbon.ReadTimeout,60000,ConfigType.NUMBER,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,FALSE,False,Datasource,Datasource,different options that are not related
value-equality,210,mall::::mall-admin/pom.xml::::project::::parent_mall::::artifactId::::mall <-> mall::::mall-portal/src/main/resources/application-prod.yml::::spring.rabbitmq.password::::mall,mall,project.parent_mall.artifactId,mall,ConfigType.NAME,mall-admin/pom.xml,maven,spring.rabbitmq.password,mall,ConfigType.PASSWORD,mall-portal/src/main/resources/application-prod.yml,spring,correct,FALSE,False,Generic Names,Names,different options that are not related
value-equality,108,litemall::::litemall-all/pom.xml::::project::::build::::plugins::::plugin_spring-boot-maven-plugin::::executions::::execution_repackage::::configuration::::executable::::true <-> litemall::::litemall-db/pom.xml::::project::::build::::plugins::::plugin_mybatis-generator-maven-plugin::::configuration::::overwrite::::true,litemall,project.build.plugins.plugin_spring-boot-maven-plugin.executions.execution_repackage.configuration.executable,TRUE,ConfigType.BOOLEAN,litemall-all/pom.xml,maven,project.build.plugins.plugin_mybatis-generator-maven-plugin.configuration.overwrite,TRUE,ConfigType.BOOLEAN,litemall-db/pom.xml,maven,correct,FALSE,False,Libraries,Maven Plugins,different options that are not related
value-equality,75,jetlinks-community::::jetlinks-manager/authentication-manager/pom.xml::::project::::parent_jetlinks-manager::::artifactId::::jetlinks-manager <-> jetlinks-community::::pom.xml::::project::::modules::::module::::jetlinks-manager,jetlinks-community,project.parent_jetlinks-manager.artifactId,jetlinks-manager,ConfigType.NAME,jetlinks-manager/authentication-manager/pom.xml,maven,project.modules.module,jetlinks-manager,ConfigType.NAME,pom.xml,maven,correct,Borderline,True,Multi-Maven-Modules,Project Aggregation,parent POM specifies modules using the artifactID of the module
value-equality,181,mall-swarm::::document/docker/docker-compose-app.yml::::services::::mall-auth::::ports::::in::::8401 <-> mall-swarm::::document/docker/docker-compose-app.yml::::services::::mall-auth::::ports::::out::::8401,mall-swarm,services.mall-auth.ports.in,8401,ConfigType.PORT,document/docker/docker-compose-app.yml,docker-compose,services.mall-auth.ports.out,8401,ConfigType.PORT,document/docker/docker-compose-app.yml,docker-compose,correct,FALSE,False,Port,Port,host and container port can be different
value-equality,484,Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::properties::::java.version::::1.8 <-> Spring-Cloud-Platform::::pom.xml::::project::::properties::::maven.compile.source::::1.8,Spring-Cloud-Platform,project.properties.java.version,1.8,ConfigType.VERSION_NUMBER,ace-gate/pom.xml,maven,project.properties.maven.compile.source,1.8,ConfigType.VERSION_NUMBER,pom.xml,maven,correct,Borderline,True,Version Numbers,JAVA Version,java and compiler version should be consistent
value-equality,262,music-website::::music-client/package.json::::devDependencies::::@vue/eslint-config-typescript::::@vue/eslint-config-typescript:^9.1.0 <-> music-website::::music-manage/package.json::::devDependencies::::@vue/eslint-config-typescript::::@vue/eslint-config-typescript:^9.1.0,music-website,devDependencies.@vue/eslint-config-typescript,@vue/eslint-config-typescript:^9.1.0,ConfigType.VERSION_NUMBER,music-client/package.json,nodejs,devDependencies.@vue/eslint-config-typescript,@vue/eslint-config-typescript:^9.1.0,ConfigType.VERSION_NUMBER,music-manage/package.json,nodejs,correct,Borderline,False,Version Numbers,Library,"modules can import different versions of the same depndency, unless explicitly stateted identical version are likely coincidental, if explicitly stated should be consistent to avoid version inconsistencies across modules"
value-equality,434,spring-boot-admin::::spring-boot-admin-server-cloud/pom.xml::::project::::dependencies::::dependency_reactor-test::::groupId::::io.projectreactor <-> spring-boot-admin::::spring-boot-admin-server/pom.xml::::project::::dependencies::::dependency_reactor-test::::groupId::::io.projectreactor,spring-boot-admin,project.dependencies.dependency_reactor-test.groupId,io.projectreactor,ConfigType.NAME,spring-boot-admin-server-cloud/pom.xml,maven,project.dependencies.dependency_reactor-test.groupId,io.projectreactor,ConfigType.NAME,spring-boot-admin-server/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different modules has same artifactID
value-equality,292,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-log4j::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-mail::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-starter-log4j.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-mail.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,117,litemall::::litemall-db/pom.xml::::project::::build::::plugins::::plugin_mybatis-generator-maven-plugin::::configuration::::overwrite::::true <-> litemall::::litemall-wx-api/pom.xml::::project::::build::::plugins::::plugin_spring-boot-maven-plugin::::executions::::execution_repackage::::configuration::::executable::::true,litemall,project.build.plugins.plugin_mybatis-generator-maven-plugin.configuration.overwrite,TRUE,ConfigType.BOOLEAN,litemall-db/pom.xml,maven,project.build.plugins.plugin_spring-boot-maven-plugin.executions.execution_repackage.configuration.executable,TRUE,ConfigType.BOOLEAN,litemall-wx-api/pom.xml,maven,correct,FALSE,False,Libraries,Maven Plugins,different options that are not related
value-equality,328,piggymetrics::::notification-service/src/test/resources/application.yml::::spring.mail.username::::test <-> piggymetrics::::registry/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-test::::scope::::test,piggymetrics,spring.mail.username,test,ConfigType.USERNAME,notification-service/src/test/resources/application.yml,spring,project.dependencies.dependency_spring-boot-starter-test.scope,test,ConfigType.UNKNOWN,registry/pom.xml,maven,correct,FALSE,False,Generic Names,Names,different options that are not related
value-equality,364,pig::::pig-auth/pom.xml::::project::::parent_pig::::version::::version:${revision} <-> pig::::pig-upms/pom.xml::::project::::parent_pig::::version::::version:${revision},pig,project.parent_pig.version,version:${revision},ConfigType.VERSION_NUMBER,pig-auth/pom.xml,maven,project.parent_pig.version,version:${revision},ConfigType.VERSION_NUMBER,pig-upms/pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Maven Properties,"child POM inherit from parent POM, intended to be consistent"
value-equality,72,jetlinks-community::::jetlinks-components/notify-component/notify-core/pom.xml::::project::::dependencies::::dependency_rule-engine-component::::optional::::true <-> jetlinks-community::::jetlinks-components/tdengine-component/pom.xml::::project::::dependencies::::dependency_things-component::::optional::::true,jetlinks-community,project.dependencies.dependency_rule-engine-component.optional,TRUE,ConfigType.BOOLEAN,jetlinks-components/notify-component/notify-core/pom.xml,maven,project.dependencies.dependency_things-component.optional,TRUE,ConfigType.BOOLEAN,jetlinks-components/tdengine-component/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different options that are not related
value-equality,377,pig::::pig-common/pom.xml::::project::::parent_pig::::version::::version:${revision} <-> pig::::pig-upms/pig-upms-api/pom.xml::::project::::parent_pig-upms::::version::::version:${revision},pig,project.parent_pig.version,version:${revision},ConfigType.VERSION_NUMBER,pig-common/pom.xml,maven,project.parent_pig-upms.version,version:${revision},ConfigType.VERSION_NUMBER,pig-upms/pig-upms-api/pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Maven Properties,"child POM inherit from parent POM, intended to be consistent"
value-equality,70,jetlinks-community::::jetlinks-manager/notify-manager/pom.xml::::project::::dependencies::::dependency_jetlinks-supports::::artifactId::::jetlinks-supports <-> jetlinks-community::::jetlinks-standalone/pom.xml::::project::::dependencies::::dependency_jetlinks-supports::::artifactId::::jetlinks-supports,jetlinks-community,project.dependencies.dependency_jetlinks-supports.artifactId,jetlinks-supports,ConfigType.NAME,jetlinks-manager/notify-manager/pom.xml,maven,project.dependencies.dependency_jetlinks-supports.artifactId,jetlinks-supports,ConfigType.NAME,jetlinks-standalone/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different modules have the same artifactId
value-equality,76,jetlinks-community::::jetlinks-components/logging-component/pom.xml::::project::::dependencies::::dependency_gateway-component::::groupId::::org.jetlinks.community <-> jetlinks-community::::pom.xml::::project::::groupId::::org.jetlinks.community,jetlinks-community,project.dependencies.dependency_gateway-component.groupId,org.jetlinks.community,ConfigType.NAME,jetlinks-components/logging-component/pom.xml,maven,project.groupId,org.jetlinks.community,ConfigType.NAME,pom.xml,maven,correct,FALSE,True,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,403,spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-eureka/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-security::::groupId::::org.springframework.boot <-> spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-servlet/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-security::::groupId::::org.springframework.boot,spring-boot-admin,project.dependencies.dependency_spring-boot-starter-security.groupId,org.springframework.boot,ConfigType.NAME,spring-boot-admin-samples/spring-boot-admin-sample-eureka/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-security.groupId,org.springframework.boot,ConfigType.NAME,spring-boot-admin-samples/spring-boot-admin-sample-servlet/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different modules lives under same groupID
value-equality,203,mall::::mall-admin/pom.xml::::project::::version::::version:1.0-SNAPSHOT <-> mall::::mall-demo/pom.xml::::project::::version::::version:1.0-SNAPSHOT,mall,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-admin/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-demo/pom.xml,maven,correct,Borderline,False,Version Numbers,Project Version,"different submodules can have different values, for consistency should be equal"
value-equality,339,piggymetrics::::docker-compose.yml::::services::::account-service::::environment::::CONFIG_SERVICE_PASSWORD::::$CONFIG_SERVICE_PASSWORD <-> piggymetrics::::docker-compose.yml::::services::::auth-service::::environment::::CONFIG_SERVICE_PASSWORD::::$CONFIG_SERVICE_PASSWORD,piggymetrics,services.account-service.environment.CONFIG_SERVICE_PASSWORD,$CONFIG_SERVICE_PASSWORD,ConfigType.PASSWORD,docker-compose.yml,docker-compose,services.auth-service.environment.CONFIG_SERVICE_PASSWORD,$CONFIG_SERVICE_PASSWORD,ConfigType.PASSWORD,docker-compose.yml,docker-compose,correct,Borderline,True,Others,Others,"there is only one config service, the password has to be consitent across services"
value-equality,143,litemall::::litemall-all-war/pom.xml::::project::::build::::plugins::::plugin_maven-resources-plugin::::executions::::execution_copy-resources::::id::::copy-resources <-> litemall::::litemall-all/pom.xml::::project::::build::::plugins::::plugin_maven-resources-plugin::::executions::::execution_copy-resources::::id::::copy-resources,litemall,project.build.plugins.plugin_maven-resources-plugin.executions.execution_copy-resources.id,copy-resources,ConfigType.ID,litemall-all-war/pom.xml,maven,project.build.plugins.plugin_maven-resources-plugin.executions.execution_copy-resources.id,copy-resources,ConfigType.ID,litemall-all/pom.xml,maven,correct,FALSE,False,Libraries,Maven Plugins,options in different modules can have a different id
value-equality,113,litemall::::litemall-admin-api/pom.xml::::project::::properties::::project.build.sourceEncoding::::UTF-8 <-> litemall::::litemall-all-war/src/main/resources/application.yml::::spring.messages.encoding::::UTF-8,litemall,project.properties.project.build.sourceEncoding,UTF-8,ConfigType.VERSION_NUMBER,litemall-admin-api/pom.xml,maven,spring.messages.encoding,UTF-8,ConfigType.UNKNOWN,litemall-all-war/src/main/resources/application.yml,spring,correct,Borderline,False,Others,Encoding,options does not depend on each other
value-equality,165,mall-swarm::::mall-admin/pom.xml::::project::::groupId::::com.macro.mall <-> mall-swarm::::mall-search/pom.xml::::project::::parent_mall-swarm::::groupId::::com.macro.mall,mall-swarm,project.groupId,com.macro.mall,ConfigType.NAME,mall-admin/pom.xml,maven,project.parent_mall-swarm.groupId,com.macro.mall,ConfigType.NAME,mall-search/pom.xml,maven,correct,Borderline,False,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
